,Date,Open,High,Low,Close,Adj Close,Volume
722,2012-11-14,19.482143,19.551786,19.149286,19.174286,16.441767,477170400
723,2012-11-15,19.1975,19.267857,18.665001,18.772142,16.096937,789910800
724,2012-11-16,18.757143,18.928572,18.0625,18.845715,16.160027,1266893600
725,2012-11-19,19.311071,20.267857,19.281429,20.204643,17.325291,823317600
726,2012-11-20,20.425358,20.426786,19.806429,20.032499,17.177683,642754000
727,2012-11-21,20.151787,20.263214,19.878571,20.060715,17.201874,373002000
728,2012-11-23,20.256071,20.428572,20.092857,20.410713,17.501999,272826400
729,2012-11-26,20.567858,21.071428,20.489643,21.054644,18.054155,630579600
730,2012-11-27,21.055357,21.08643,20.717857,20.885,17.908693,533330000
731,2012-11-28,20.616785,20.921429,20.437857,20.819286,17.852345,520864400
732,2012-11-29,21.079287,21.223213,20.901787,21.048571,18.048956,514698800
733,2012-11-30,20.956785,21.014286,20.809999,20.902857,17.924006,391319600
734,2012-12-03,21.201786,21.235357,20.910713,20.935356,17.951874,364280000
735,2012-12-04,20.77857,20.77857,20.433214,20.566071,17.635216,557068400
736,2012-12-05,20.318214,20.330357,19.241785,19.2425,16.500259,1044638000
737,2012-12-06,18.890715,19.76107,18.522499,19.544287,16.759045,1177212400
738,2012-12-07,19.764286,19.828571,18.928572,19.044643,16.330606,787040800
739,2012-12-10,18.75,19.2325,18.627857,18.922144,16.225567,630484400
740,2012-12-11,19.2775,19.627144,19.191786,19.335358,16.579891,592345600
741,2012-12-12,19.563213,19.571428,19.1525,19.25,16.506693,487144000
742,2012-12-13,18.969643,19.201429,18.77857,18.9175,16.221581,625259600
743,2012-12-14,18.383928,18.504642,18.056429,18.206785,15.612145,1009579200
744,2012-12-17,18.176071,18.571428,17.901072,18.529642,15.889,757607200
745,2012-12-18,18.75,19.103571,18.580357,19.067858,16.35051,625685200
746,2012-12-19,18.981071,19.060715,18.767857,18.796785,16.118065,449369200
747,2012-12-20,18.928572,18.935715,18.531429,18.633215,15.977809,481689600
748,2012-12-21,18.3025,18.559643,18.222857,18.547501,15.904309,596268400
749,2012-12-24,18.583929,18.723213,18.525356,18.577499,15.93003,175753200
750,2012-12-26,18.535713,18.552143,18.254286,18.321428,15.710445,302436400
751,2012-12-27,18.340714,18.4375,18.023571,18.395,15.773544,455120400
752,2012-12-28,18.224644,18.374287,18.147142,18.199642,15.60602,354278400
753,2012-12-31,18.233213,19.121429,18.178572,19.006071,16.297525,659492400
754,2013-01-02,19.779285,19.821428,19.343929,19.608213,16.813858,560518000
755,2013-01-03,19.567142,19.631071,19.321428,19.360714,16.601631,352965200
756,2013-01-04,19.1775,19.236786,18.779642,18.821428,16.139196,594333600
757,2013-01-07,18.642857,18.90357,18.4,18.710714,16.044262,484156400
758,2013-01-08,18.900356,18.996071,18.616072,18.76107,16.087444,458707200
759,2013-01-09,18.660713,18.750357,18.428213,18.467857,15.83602,407604400
760,2013-01-10,18.876785,18.882856,18.411428,18.696787,16.032318,601146000
761,2013-01-11,18.607143,18.761429,18.536428,18.582144,15.934022,350506800
762,2013-01-14,17.952856,18.125,17.803928,17.919643,15.365928,734207600
763,2013-01-15,17.796429,17.821072,17.263571,17.354286,14.881137,876772400
764,2013-01-16,17.665714,18.194286,17.589287,18.074642,15.498835,690804800
765,2013-01-17,18.225357,18.241072,17.929644,17.952856,15.394407,453678400
766,2013-01-18,17.804285,17.936428,17.728571,17.857143,15.312332,472922800
767,2013-01-22,18.02,18.138571,17.736786,18.0275,15.458416,461546400
768,2013-01-23,18.171785,18.3925,18.0275,18.3575,15.741382,861509600
769,2013-01-24,16.428572,16.633215,16.080357,16.089287,13.796412,1460852400
770,2013-01-25,16.131786,16.293928,15.535714,15.71,13.471173,1208026400
771,2013-01-28,15.636786,16.186071,15.566429,16.065357,13.775894,785517600
772,2013-01-29,16.375,16.435715,16.147142,16.366785,14.034365,571158000
773,2013-01-30,16.321428,16.521429,16.232143,16.315357,13.990264,417155200
774,2013-01-31,16.320715,16.402857,16.249287,16.2675,13.94923,319334400
775,2013-02-01,16.396786,16.41,16.012501,16.200714,13.891964,539484400
776,2013-02-04,16.211071,16.283571,15.785714,15.797143,13.545901,477117200
777,2013-02-05,15.858929,16.419287,15.793571,16.351429,14.021196,573347600
778,2013-02-06,16.3025,16.660713,16.16357,16.333929,14.006193,593706400
779,2013-02-07,16.544643,16.785713,16.218571,16.722143,14.422651,704580800
780,2013-02-08,16.928572,17.100357,16.723213,16.963572,14.630877,633158400
781,2013-02-11,17.017857,17.319286,16.901787,17.140356,14.783351,517490400
782,2013-02-12,17.125357,17.227858,16.705,16.710714,14.412794,609053200
783,2013-02-13,16.686071,16.915714,16.543571,16.678928,14.385377,475207600
784,2013-02-14,16.59,16.844286,16.572144,16.663929,14.372441,355275200
785,2013-02-15,16.744642,16.79143,16.425714,16.434286,14.174377,391745200
786,2013-02-19,16.467857,16.526072,16.208929,16.428213,14.169137,435783600
787,2013-02-20,16.346071,16.346071,16.02857,16.030357,13.825992,476302400
788,2013-02-21,15.928571,16.041786,15.815,15.930714,13.740053,447182400
789,2013-02-22,16.044643,16.128571,15.95,16.100357,13.886366,330654800
790,2013-02-25,16.208929,16.254286,15.806071,15.814286,13.63963,372579200
791,2013-02-26,15.850714,16.126429,15.630714,16.034643,13.829693,501499600
792,2013-02-27,16.015356,16.158571,15.7375,15.8775,13.694154,587350400
793,2013-02-28,15.858929,15.995357,15.764286,15.764286,13.596509,322515200
794,2013-03-01,15.642857,15.649286,15.356429,15.373929,13.25983,552448400
795,2013-03-04,15.278571,15.292857,14.964286,15.001786,12.938862,582755600
796,2013-03-05,15.052857,15.5425,15.026786,15.397857,13.280468,638433600
797,2013-03-06,15.518214,15.544643,15.158214,15.202143,13.11167,460250000
798,2013-03-07,15.160714,15.428929,15.037857,15.377857,13.263219,468473600
799,2013-03-08,15.35,15.551071,15.3075,15.418571,13.298334,391482000
800,2013-03-11,15.348214,15.678929,15.183571,15.638214,13.487776,474236000
801,2013-03-12,15.557143,15.674286,15.270357,15.301071,13.196994,465911600
802,2013-03-13,15.301786,15.517857,15.191429,15.298214,13.194529,405549200
803,2013-03-14,15.458214,15.522857,15.373214,15.446429,13.322364,303875600
804,2013-03-15,15.640357,15.865357,15.616071,15.845,13.666124,643960800
805,2013-03-18,15.766071,16.337856,15.757143,16.275715,14.037609,606197200
806,2013-03-19,16.410713,16.463215,16.017857,16.231787,13.999726,526775200
807,2013-03-20,16.33643,16.343929,16.056786,16.145714,13.925485,308660800
808,2013-03-21,16.079287,16.356428,16.075001,16.168928,13.945512,383255600
809,2013-03-22,16.235001,16.503571,16.182501,16.496786,14.228285,395105200
810,2013-03-25,16.596071,16.78393,16.492144,16.556429,14.279724,501135600
811,2013-03-26,16.622856,16.637142,16.4475,16.469286,14.204566,294294000
812,2013-03-27,16.302143,16.314285,16.0975,16.145714,13.925485,331237200
813,2013-03-28,16.065001,16.136429,15.772143,15.809286,13.635324,442839600
814,2013-04-01,15.782143,15.846429,15.276429,15.318214,13.211781,389732000
815,2013-04-02,15.271429,15.647857,15.228571,15.349643,13.238886,529519200
816,2013-04-03,15.406071,15.617143,15.368214,15.428214,13.306649,363216000
817,2013-04-04,15.491429,15.535714,15.1875,15.275714,13.175123,358447600
818,2013-04-05,15.160714,15.176786,14.988571,15.114286,13.035892,383695200
819,2013-04-08,15.173214,15.267857,15.088929,15.221786,13.128609,300829200
820,2013-04-09,15.227143,15.303571,15.098214,15.249286,13.152329,306614000
821,2013-04-10,15.289286,15.609286,15.214643,15.560357,13.420626,375928000
822,2013-04-11,15.49,15.6425,15.4,15.511786,13.378731,328364400
823,2013-04-12,15.505357,15.505357,15.324643,15.35,13.239193,238613200
824,2013-04-15,15.25,15.281786,14.983929,14.994643,12.932697,317520000
825,2013-04-16,15.056071,15.236071,15.020357,15.222857,13.129534,305771200
826,2013-04-17,15.009643,15.021429,14.218214,14.385714,12.407509,945056000
827,2013-04-18,14.463929,14.4925,13.919286,14.001786,12.076373,666299200
828,2013-04-19,13.856071,14.271429,13.753571,13.9475,12.029552,609274400
829,2013-04-22,14.022857,14.364286,13.973929,14.238214,12.280291,429920400
830,2013-04-23,14.428214,14.585,14.243214,14.504643,12.510082,664238400
831,2013-04-24,14.055,14.830357,14.017857,14.480714,12.489446,969651200
832,2013-04-25,14.686786,14.783571,14.535714,14.585,12.579388,384837600
833,2013-04-26,14.636071,14.956071,14.580357,14.9,12.851076,764097600
834,2013-04-29,15.016071,15.486429,15.0,15.361429,13.249049,640326400
835,2013-04-30,15.539286,15.901786,15.431071,15.813571,13.639017,691538400
836,2013-05-01,15.873571,15.890357,15.513929,15.688929,13.531517,506909200
837,2013-05-02,15.777857,16.02107,15.736786,15.911429,13.723421,421828400
838,2013-05-03,16.118214,16.186787,16.041071,16.070715,13.860802,361300800
839,2013-05-06,16.275356,16.507143,16.225357,16.45393,14.191319,496641600
840,2013-05-07,16.606071,16.633928,16.203571,16.380714,14.128174,483753200
841,2013-05-08,16.394285,16.620358,16.278929,16.565714,14.287733,472598000
842,2013-05-09,16.421785,16.535713,16.270714,16.313213,14.163083,398487600
843,2013-05-10,16.356071,16.418215,16.088572,16.1775,14.045257,334852000
844,2013-05-13,16.125357,16.353571,16.125,16.240713,14.100143,316948800
845,2013-05-14,16.208929,16.257143,15.791071,15.852143,13.762784,447118000
846,2013-05-15,15.684286,15.75,15.084286,15.316071,13.29737,741613600
847,2013-05-16,15.115714,15.6375,14.960714,15.520714,13.475038,603204000
848,2013-05-17,15.680357,15.7175,15.393214,15.473571,13.434108,427904400
849,2013-05-20,15.425357,15.921429,15.360714,15.818929,13.733947,451578400
850,2013-05-21,15.648214,15.91,15.507143,15.702143,13.632553,456022000
851,2013-05-22,15.858929,16.012501,15.650714,15.7625,13.684957,443038400
852,2013-05-23,15.569643,15.934286,15.563929,15.790714,13.709453,353021200
853,2013-05-24,15.744643,15.916429,15.727143,15.898214,13.802781,276166800
854,2013-05-28,16.067858,16.111071,15.744643,15.765714,13.687745,386145200
855,2013-05-29,15.714286,15.982143,15.692857,15.891071,13.79658,330576400
856,2013-05-30,15.916071,16.232143,15.875357,16.127857,14.002158,353519600
857,2013-05-31,16.160713,16.325001,16.053572,16.061787,13.944798,384302800
858,2013-06-03,16.0975,16.155714,15.802857,16.097143,13.975492,372352400
859,2013-06-04,16.186428,16.229643,15.978214,16.046785,13.931773,292728800
860,2013-06-05,15.916071,16.097143,15.846786,15.896786,13.801542,290589600
861,2013-06-06,15.909643,15.964286,15.501786,15.659286,13.595347,416934000
862,2013-06-07,15.589286,15.83,15.456071,15.778929,13.699219,404535600
863,2013-06-10,15.883214,16.03857,15.6,15.674643,13.608678,450153200
864,2013-06-11,15.562143,15.812857,15.475714,15.628571,13.56868,286112400
865,2013-06-12,15.696429,15.758929,15.410714,15.435357,13.40093,265227200
866,2013-06-13,15.446429,15.612143,15.3125,15.57,13.517829,285832400
867,2013-06-14,15.55,15.581786,15.303571,15.358929,13.334579,271866000
868,2013-06-17,15.408571,15.560714,15.37,15.428571,13.39504,259414400
869,2013-06-18,15.412857,15.532143,15.364643,15.420357,13.387911,195025600
870,2013-06-19,15.407143,15.416429,15.107143,15.107143,13.115976,310940000
871,2013-06-20,14.975,15.213571,14.8275,14.887143,12.924974,357310800
872,2013-06-21,14.946071,15.0,14.575,14.767857,12.821409,481118400
873,2013-06-24,14.55,14.595,14.216071,14.376429,12.481572,480746000
874,2013-06-25,14.489286,14.563929,14.243929,14.379643,12.484365,314162800
875,2013-06-26,14.425,14.456786,14.130714,14.216786,12.342969,367724000
876,2013-06-27,14.258929,14.335357,14.055,14.063571,12.209952,337246000
877,2013-06-28,13.977143,14.295357,13.888214,14.161786,12.295222,578516400
878,2013-07-01,14.381786,14.723929,14.329286,14.615,12.688699,391053600
879,2013-07-02,14.641429,15.058214,14.623929,14.946071,12.976134,469865200
880,2013-07-03,15.030714,15.106429,14.908929,15.028571,13.047757,240928800
881,2013-07-05,15.013929,15.1175,14.833929,14.907857,12.942958,274024800
882,2013-07-08,15.003929,15.035714,14.666071,14.823214,12.869472,298138400
883,2013-07-09,14.771429,15.125,14.656429,15.083929,13.095823,352584400
884,2013-07-10,14.985714,15.171429,14.9375,15.026071,13.045588,281405600
885,2013-07-11,15.105357,15.294643,15.041786,15.260357,13.248996,326292400
886,2013-07-12,15.273214,15.349643,15.121786,15.2325,13.224813,279563200
887,2013-07-15,15.178929,15.409286,15.171429,15.265714,13.25365,241917200
888,2013-07-16,15.232857,15.3825,15.148929,15.364286,13.339231,216538000
889,2013-07-17,15.346429,15.436429,15.293571,15.368214,13.342639,198990400
890,2013-07-18,15.477857,15.531071,15.378929,15.42,13.387598,218878800
891,2013-07-19,15.467857,15.499286,15.155357,15.176786,13.17644,268721600
892,2013-07-22,15.337857,15.348214,15.195357,15.225357,13.218612,207796400
893,2013-07-23,15.214286,15.248571,14.953929,14.963929,12.991639,369395600
894,2013-07-24,15.676071,15.878214,15.545,15.7325,13.658908,591936800
895,2013-07-25,15.739286,15.764286,15.564643,15.660714,13.596583,229493600
896,2013-07-26,15.546429,15.751429,15.512143,15.749643,13.673798,200152400
897,2013-07-29,15.742857,16.071072,15.721429,15.9925,13.884643,248057600
898,2013-07-30,16.07,16.326786,16.043928,16.190001,14.056113,309422400
899,2013-07-31,16.249643,16.33357,16.051071,16.161785,14.031618,322957600
900,2013-08-01,16.276787,16.314285,16.187857,16.309999,14.160293,206250800
901,2013-08-02,16.3575,16.530357,16.309286,16.519285,14.342001,274783600
902,2013-08-05,16.596071,16.809643,16.505358,16.766071,14.556253,318855600
903,2013-08-06,16.715,16.853214,16.506071,16.616072,14.426026,334857600
904,2013-08-07,16.564285,16.678572,16.491785,16.606428,14.417651,298858000
905,2013-08-08,16.566429,16.575001,16.355356,16.464643,14.38894,255777200
906,2013-08-09,16.379999,16.445,16.201786,16.230356,14.184192,266865200
907,2013-08-12,16.316429,16.737499,16.308214,16.691429,14.587128,364434000
908,2013-08-13,16.819286,17.66643,16.71607,17.484644,15.280346,881941200
909,2013-08-14,17.781429,18.008928,17.621429,17.803572,15.559071,756372400
910,2013-08-15,17.729286,17.942858,17.467142,17.782499,15.54066,490294000
911,2013-08-16,17.862499,17.962143,17.816429,17.940357,15.678614,362306000
912,2013-08-19,18.012142,18.347857,18.0,18.133572,15.847464,510518400
913,2013-08-20,18.20393,18.234644,17.886429,17.895357,15.639277,358688400
914,2013-08-21,17.985357,18.112499,17.9,17.941429,15.679548,335879600
915,2013-08-22,18.035,18.056786,17.792856,17.962856,15.69827,244207600
916,2013-08-23,17.973928,17.976786,17.833929,17.893572,15.63772,222731600
917,2013-08-26,17.883928,18.22143,17.875,17.963215,15.698583,330965600
918,2013-08-27,17.785713,17.946787,17.367857,17.449642,15.249755,424188800
919,2013-08-28,17.357143,17.707144,17.357143,17.532143,15.321856,307608000
920,2013-08-29,17.558929,17.732143,17.540358,17.560715,15.346828,239657600
921,2013-08-30,17.571428,17.605356,17.375,17.400715,15.206997,272297200
922,2013-09-03,17.610714,17.878571,17.405357,17.449286,15.249445,331928800
923,2013-09-04,17.841429,17.937143,17.724285,17.810356,15.564993,345032800
924,2013-09-05,17.866072,17.88143,17.629999,17.688213,15.45825,236367600
925,2013-09-06,17.80143,17.834999,17.498215,17.793571,15.550326,359525600
926,2013-09-09,18.035713,18.139999,17.981428,18.077499,15.798465,340687200
927,2013-09-10,18.078571,18.123215,17.482143,17.665714,15.438589,743195600
928,2013-09-11,16.678928,16.9175,16.600357,16.70393,14.598057,898696400
929,2013-09-12,16.732143,16.978571,16.643213,16.881786,14.753493,404051200
930,2013-09-13,16.762142,16.85107,16.59643,16.603571,14.510352,298835600
931,2013-09-16,16.464287,16.486071,15.972143,16.075714,14.049042,543706800
932,2013-09-17,15.998571,16.418215,15.982143,16.261429,14.211346,399380800
933,2013-09-18,16.542143,16.655357,16.452143,16.595715,14.503486,456862000
934,2013-09-19,16.810715,16.993929,16.758928,16.867857,14.74132,404541200
935,2013-09-20,17.071428,17.09107,16.642857,16.693214,14.588695,699302800
936,2013-09-23,17.717857,17.746786,17.235714,17.522858,15.313745,762106800
937,2013-09-24,17.674286,17.695356,17.422144,17.467857,15.265673,364344400
938,2013-09-25,17.47143,17.487143,17.19393,17.1975,15.029398,316957200
939,2013-09-26,17.357143,17.44857,17.282143,17.365,15.175784,237221600
940,2013-09-27,17.277857,17.309643,17.168571,17.241072,15.067484,228040400
941,2013-09-30,17.044643,17.202143,16.943214,17.026787,14.880212,260156400
942,2013-10-01,17.0875,17.469286,17.084999,17.427143,15.230097,353883600
943,2013-10-02,17.343929,17.564285,17.276787,17.484285,15.280036,289184000
944,2013-10-03,17.518213,17.583929,17.169287,17.264643,15.088078,322753200
945,2013-10-04,17.280714,17.307142,17.092857,17.251072,15.076225,258868400
946,2013-10-07,17.377144,17.594643,17.333929,17.419643,15.223542,312292400
947,2013-10-08,17.497856,17.522858,17.162144,17.17643,15.010985,290917200
948,2013-10-09,17.308571,17.42107,17.081429,17.378214,15.187331,301725200
949,2013-10-10,17.547144,17.584999,17.394285,17.487143,15.28253,278602800
950,2013-10-11,17.3925,17.637142,17.327143,17.600357,15.381472,267738800
951,2013-10-14,17.493929,17.770714,17.476786,17.715714,15.482282,261898000
952,2013-10-15,17.768213,17.928572,17.697144,17.809999,15.564683,320073600
953,2013-10-16,17.885357,17.9475,17.829643,17.896786,15.640531,251101200
954,2013-10-17,17.856428,18.027857,17.845715,18.017857,15.74634,253593200
955,2013-10-18,18.071072,18.187857,18.061071,18.174643,15.883356,290542000
956,2013-10-21,18.2775,18.725,18.268572,18.620001,16.272572,398106800
957,2013-10-22,18.800358,18.873215,18.143929,18.566786,16.226063,534063600
958,2013-10-23,18.535713,18.77393,18.535713,18.748571,16.384933,313723200
959,2013-10-24,18.75,19.016787,18.65893,18.996786,16.601851,384764800
960,2013-10-25,18.975714,19.043928,18.753929,18.784286,16.416142,337792000
961,2013-10-28,18.894285,18.964287,18.686071,18.924286,16.538486,550440800
962,2013-10-29,19.1525,19.258928,18.376429,18.452856,16.126493,635807200
963,2013-10-30,18.557501,18.84,18.465,18.746429,16.383055,354163600
964,2013-10-31,18.75,18.838928,18.616785,18.667856,16.31439,275696400
965,2013-11-01,18.715,18.742857,18.422857,18.5725,16.231056,274890000
966,2013-11-04,18.610714,18.815001,18.528929,18.8125,16.440798,244627600
967,2013-11-05,18.735001,18.888929,18.678572,18.766071,16.400232,265213200
968,2013-11-06,18.719643,18.745001,18.507143,18.604286,16.353764,223375600
969,2013-11-07,18.556429,18.685356,18.299286,18.303213,16.089108,262620400
970,2013-11-08,18.377857,18.611786,18.306786,18.591429,16.342461,279316800
971,2013-11-11,18.571072,18.631071,18.371786,18.5375,16.295059,227452400
972,2013-11-12,18.488214,18.71143,18.464287,18.571787,16.325197,204276800
973,2013-11-13,18.5,18.651787,18.462856,18.593929,16.344662,197220800
974,2013-11-14,18.671785,18.902857,18.638214,18.862858,16.58106,282419200
975,2013-11-15,18.806429,18.89607,18.731787,18.749643,16.481539,317920400
976,2013-11-18,18.749643,18.828215,18.507143,18.522499,16.28187,244944000
977,2013-11-19,18.536785,18.692142,18.498928,18.555357,16.310747,208938800
978,2013-11-20,18.543928,18.58643,18.368929,18.392857,16.167908,193916800
979,2013-11-21,18.485714,18.614643,18.345358,18.612143,16.360664,262026800
980,2013-11-22,18.554285,18.648571,18.518929,18.564285,16.318604,223725600
981,2013-11-25,18.607857,18.781071,18.607143,18.705,16.442297,229311600
982,2013-11-26,18.718571,19.147858,18.714287,19.049999,16.745554,401382800
983,2013-11-27,19.153929,19.5,19.049999,19.498571,17.139874,363448400
984,2013-11-29,19.624287,19.940357,19.564644,19.859644,17.457264,318127600
985,2013-12-02,19.928572,20.154642,19.672144,19.686787,17.305321,472544800
986,2013-12-03,19.939285,20.227858,19.917143,20.225714,17.779051,450968000
987,2013-12-04,20.196428,20.328215,20.029285,20.178572,17.737614,377809600
988,2013-12-05,20.451786,20.540714,20.22893,20.282143,17.828653,447580000
989,2013-12-06,20.206785,20.241072,19.984644,20.000713,17.581268,344352400
990,2013-12-09,20.032143,20.342142,20.032143,20.229643,17.782499,320493600
991,2013-12-10,20.127857,20.281429,20.042856,20.198214,17.754873,278269600
992,2013-12-11,20.25,20.391787,19.98893,20.048571,17.623339,359718800
993,2013-12-12,20.076429,20.190714,20.001072,20.019285,17.597591,262290000
994,2013-12-13,20.101786,20.102858,19.77393,19.801071,17.405769,332822000
995,2013-12-16,19.822144,20.094286,19.821787,19.910713,17.502153,282592800
996,2013-12-17,19.850357,19.98,19.763571,19.821072,17.423357,229902400
997,2013-12-18,19.632143,19.694643,19.242857,19.670357,17.290873,565863200
998,2013-12-19,19.625,19.642857,19.418928,19.445,17.092779,320308800
999,2013-12-20,19.479643,19.700357,19.457857,19.607857,17.235935,436413600
1000,2013-12-23,20.285713,20.382856,20.098572,20.360357,17.897404,501306400
1001,2013-12-24,20.353214,20.424286,20.215357,20.27393,17.821436,167554800
1002,2013-12-26,20.289286,20.339287,20.120714,20.139286,17.703079,204008000
1003,2013-12-27,20.136429,20.157499,19.982143,20.003214,17.583464,225884400
1004,2013-12-30,19.909286,20.003214,19.725714,19.804285,17.408598,253629600
1005,2013-12-31,19.791786,20.045713,19.785713,20.036428,17.612659,223084400
1006,2014-01-02,19.845715,19.893929,19.715,19.754642,17.364967,234684800
1007,2014-01-03,19.745001,19.775,19.301071,19.320715,16.983524,392467600
1008,2014-01-06,19.194643,19.52857,19.057142,19.426071,17.076136,412610800
1009,2014-01-07,19.440001,19.498571,19.21143,19.287144,16.954014,317209200
1010,2014-01-08,19.243214,19.484285,19.23893,19.409286,17.061386,258529600
1011,2014-01-09,19.52857,19.530714,19.119642,19.161428,16.843506,279148800
1012,2014-01-10,19.279642,19.314285,18.968214,19.033571,16.731115,304976000
1013,2014-01-13,18.925358,19.375,18.924286,19.133215,16.818707,378492800
1014,2014-01-14,19.222143,19.526072,19.202143,19.513929,17.153366,332561600
1015,2014-01-15,19.768572,20.007143,19.702143,19.905714,17.497761,391638800
1016,2014-01-16,19.817858,19.887501,19.702856,19.794643,17.400124,229278000
1017,2014-01-17,19.695715,19.716785,19.282143,19.309643,16.973795,426739600
1018,2014-01-21,19.321072,19.645357,19.300714,19.609644,17.237503,328526800
1019,2014-01-22,19.675358,19.903214,19.564644,19.696787,17.314106,379985200
1020,2014-01-23,19.640715,19.875,19.4575,19.863571,17.460711,403239200
1021,2014-01-24,19.785713,19.843571,19.455357,19.502501,17.143322,429354800
1022,2014-01-27,19.645357,19.814285,19.491072,19.660713,17.282391,554878800
1023,2014-01-28,18.17,18.392857,17.93107,18.089287,15.901066,1065523200
1024,2014-01-29,17.998215,18.120358,17.807858,17.883928,15.720546,502810000
1025,2014-01-30,17.947857,18.089287,17.739286,17.849285,15.690093,678501600
1026,2014-01-31,17.684999,17.911785,17.626785,17.878571,15.715835,464797200
1027,2014-02-03,17.950357,18.133215,17.832144,17.911785,15.745032,401464000
1028,2014-02-04,18.066071,18.195,17.955713,18.17107,15.972958,376681200
1029,2014-02-05,18.091429,18.402857,18.080357,18.306786,16.092251,328344800
1030,2014-02-06,18.216429,18.339287,18.13607,18.303928,16.186047,257765200
1031,2014-02-07,18.620714,18.676071,18.477858,18.559999,16.412487,370280400
1032,2014-02-10,18.523571,18.999643,18.5,18.8925,16.706524,345559200
1033,2014-02-11,18.950357,19.205357,18.910713,19.14143,16.926647,282256800
1034,2014-02-12,19.176786,19.27,19.044287,19.139999,16.925381,308100800
1035,2014-02-13,19.094999,19.458929,19.078571,19.44393,17.194143,307398000
1036,2014-02-14,19.373928,19.499287,19.32893,19.428213,17.180246,272924400
1037,2014-02-18,19.5,19.685356,19.486071,19.499643,17.24341,260251600
1038,2014-02-19,19.455357,19.531786,19.083929,19.191786,16.971174,313768000
1039,2014-02-20,19.035357,19.178572,18.892857,18.969643,16.774734,305858000
1040,2014-02-21,19.028214,19.091785,18.735714,18.758928,16.588406,278784800
1041,2014-02-24,18.683929,18.925714,18.657858,18.84107,16.661039,288909600
1042,2014-02-25,18.906429,18.913214,18.607143,18.645,16.487656,231952000
1043,2014-02-26,18.700357,18.75,18.414286,18.476786,16.338903,276217200
1044,2014-02-27,18.469286,18.885,18.430357,18.845358,16.664829,301882000
1045,2014-02-28,18.895714,19.026787,18.647142,18.794287,16.619669,371968800
1046,2014-03-03,18.693571,18.951786,18.671785,18.848572,16.667675,238781200
1047,2014-03-04,18.964287,19.022858,18.848928,18.972857,16.777576,259140000
1048,2014-03-05,18.96143,19.098213,18.897499,19.012857,16.812946,200062800
1049,2014-03-06,19.028214,19.087143,18.860714,18.955357,16.762102,185488800
1050,2014-03-07,18.967501,18.999287,18.7875,18.944286,16.752312,220729600
1051,2014-03-10,18.870001,19.047501,18.869286,18.96143,16.767471,178584000
1052,2014-03-11,19.123215,19.240713,19.02107,19.14607,16.93075,279224400
1053,2014-03-12,19.089643,19.191071,19.0,19.164642,16.947168,199326400
1054,2014-03-13,19.194286,19.273571,18.898571,18.951786,16.758944,257742800
1055,2014-03-14,18.885357,18.960358,18.678572,18.73893,16.570723,237199200
1056,2014-03-17,18.84643,18.9275,18.780357,18.812143,16.63546,199544800
1057,2014-03-18,18.782143,18.998928,18.757143,18.978571,16.782623,209647200
1058,2014-03-19,19.009287,19.151428,18.892857,18.973572,16.778212,224756000
1059,2014-03-20,18.924643,19.02393,18.833929,18.882143,16.697361,208398400
1060,2014-03-21,18.997499,19.0625,18.797501,19.031071,16.829052,374046400
1061,2014-03-24,19.229286,19.303572,19.109285,19.256786,17.028652,355700800
1062,2014-03-25,19.339287,19.491072,19.27107,19.463928,17.21183,282293200
1063,2014-03-26,19.518572,19.607143,19.245001,19.277857,17.047281,299768000
1064,2014-03-27,19.286428,19.339287,19.111429,19.195,16.974014,222031600
1065,2014-03-28,19.225714,19.247856,19.080357,19.173571,16.955063,200564000
1066,2014-03-31,19.258215,19.314644,19.140356,19.169287,16.951281,168669200
1067,2014-04-01,19.205713,19.352501,19.170357,19.344643,17.106344,200760000
1068,2014-04-02,19.370714,19.41,19.295,19.376785,17.134773,180420800
1069,2014-04-03,19.335358,19.375,19.201429,19.2425,17.016022,162344000
1070,2014-04-04,19.278929,19.285713,18.949286,18.99357,16.795897,275251200
1071,2014-04-07,18.857857,18.960714,18.638929,18.695356,16.532181,289850400
1072,2014-04-08,18.756786,18.790001,18.525,18.694286,16.531242,243888400
1073,2014-04-09,18.665714,18.946072,18.643572,18.940001,16.74852,206169600
1074,2014-04-10,18.952856,19.008572,18.684643,18.695715,16.532503,239652000
1075,2014-04-11,18.535713,18.672501,18.469286,18.557501,16.410282,271717600
1076,2014-04-14,18.639286,18.648571,18.471786,18.63143,16.475653,205674000
1077,2014-04-15,18.581072,18.629999,18.261786,18.498571,16.358173,266490000
1078,2014-04-16,18.501785,18.610357,18.362143,18.536072,16.391338,214765600
1079,2014-04-17,18.571428,18.848572,18.542856,18.747856,16.578611,284334400
1080,2014-04-21,18.762142,19.004999,18.712856,18.970358,16.775372,182548800
1081,2014-04-22,18.868214,18.993929,18.803572,18.989286,16.792112,202563200
1082,2014-04-23,18.895,18.968929,18.730356,18.741072,16.572613,394940000
1083,2014-04-24,20.293215,20.357143,20.026072,20.2775,17.931267,759911600
1084,2014-04-25,20.161785,20.428213,20.14143,20.42643,18.062967,390275200
1085,2014-04-28,20.457144,21.276787,20.448214,21.217501,18.76251,669485600
1086,2014-04-29,21.205,21.285,21.053928,21.154642,18.706913,337377600
1087,2014-04-30,21.165714,21.408215,21.064285,21.074642,18.636166,456640800
1088,2014-05-01,21.142857,21.242857,20.941429,21.124287,18.680079,244048000
